Date,Open,High,Low,Close,Adj Close,Volume
2012-04-12,486.410004,487.179993,482.73999,485.709991,485.709991,542700.0
2012-04-13,491.429993,499.559998,491.429993,499.459991,499.459991,499100.0
2012-04-16,496.420013,501.350006,496.420013,501.089996,501.089996,500600.0
2012-04-17,502.970001,504.149994,497.799988,500.380005,500.380005,539400.0
2012-04-18,507.019989,507.019989,503.299988,503.630005,503.630005,518500.0
2012-04-19,504.100006,505.059998,500.230011,501.920013,501.920013,524300.0
2012-04-20,501.130005,501.579987,496.670013,497.559998,497.559998,606700.0
2012-04-23,499.420013,500.320007,494.940002,495.019989,495.019989,560000.0
2012-04-24,490.209991,492.5,486.829987,487.619995,487.619995,558500.0
2012-04-25,491.130005,491.970001,483.470001,483.480011,483.480011,535000.0
2012-04-26,488.369995,489.320007,475.269989,476.619995,476.619995,586800.0
2012-04-27,479.440002,480.450012,476.619995,479.079987,479.079987,502900.0
2012-04-30,482.480011,482.839996,476.309998,478.890015,478.890015,560100.0
2012-05-02,480.820007,485.619995,480.76001,485.540009,485.540009,436100.0
2012-05-03,487.320007,488.779999,487.089996,487.440002,487.440002,496700.0
2012-05-04,488.519989,490.540009,487.940002,490.529999,490.529999,445500.0
2012-05-07,485.829987,489.019989,485.0,487.01001,487.01001,372300.0
2012-05-08,491.450012,494.709991,491.329987,494.600006,494.600006,501100.0
2012-05-09,494.5,495.390015,490.26001,491.559998,491.559998,468200.0
2012-05-10,492.220001,494.589996,491.950012,494.269989,494.269989,490200.0
2012-05-11,497.5,498.589996,492.410004,493.660004,493.660004,497800.0
2012-05-14,495.170013,497.170013,486.589996,488.529999,488.529999,500500.0
2012-05-15,483.630005,484.98999,473.200012,480.5,480.5,530400.0
2012-05-16,478.73999,481.190002,465.0,465.01001,465.01001,484200.0
2012-05-17,466.730011,469.700012,464.119995,468.130005,468.130005,438300.0
2012-05-18,460.850006,460.850006,448.140015,448.679993,448.679993,457500.0
2012-05-21,452.329987,454.420013,446.350006,448.890015,448.890015,387700.0
2012-05-22,455.630005,461.459991,455.630005,461.450012,461.450012,433500.0
2012-05-23,461.829987,461.959991,455.899994,455.899994,455.899994,440100.0
2012-05-24,458.390015,460.880005,454.079987,455.720001,455.720001,456700.0
2012-05-25,459.929993,463.070007,459.369995,462.399994,462.399994,454100.0
2012-05-29,464.339996,470.519989,464.339996,470.019989,470.019989,409600.0
2012-05-30,473.290009,473.350006,468.630005,469.619995,469.619995,517900.0
2012-05-31,464.600006,471.980011,463.51001,471.940002,471.940002,544600.0
2012-06-01,474.26001,476.429993,472.130005,472.130005,472.130005,493200.0
2012-06-04,458.01001,460.820007,448.940002,450.839996,450.839996,549300.0
2012-06-05,456.329987,458.01001,455.290009,456.679993,456.679993,677900.0
2012-06-07,466.75,468.559998,466.179993,466.179993,466.179993,591600.0
2012-06-08,468.649994,469.350006,461.970001,461.98999,461.98999,575400.0
2012-06-11,467.529999,469.600006,466.799988,469.589996,469.589996,582200.0
2012-06-12,465.630005,472.179993,465.559998,471.970001,471.970001,585100.0
2012-06-13,476.820007,476.839996,470.73999,470.959991,470.959991,638700.0
2012-06-14,471.559998,473.040009,471.329987,472.029999,472.029999,586100.0
2012-06-15,475.230011,475.230011,467.75,467.75,467.75,603300.0
2012-06-18,475.329987,476.049988,475.200012,475.26001,475.26001,533600.0
2012-06-19,476.549988,478.98999,476.309998,478.359985,478.359985,765900.0
2012-06-20,482.839996,484.690002,481.959991,484.549988,484.549988,584300.0
2012-06-21,486.309998,488.380005,483.48999,485.179993,485.179993,623500.0
2012-06-22,479.809998,485.200012,479.660004,485.190002,485.190002,635600.0
2012-06-25,488.670013,488.809998,483.76001,484.440002,484.440002,604900.0
2012-06-26,482.76001,485.390015,482.76001,484.339996,484.339996,633400.0
2012-06-27,487.200012,487.200012,480.25,483.029999,483.029999,678100.0
2012-06-28,486.600006,487.450012,484.140015,485.910004,485.910004,717300.0
2012-06-29,486.690002,489.380005,485.070007,489.160004,489.160004,630700.0
2012-07-02,493.609985,493.660004,490.429993,490.429993,490.429993,564800.0
2012-07-03,492.76001,494.170013,492.589996,493.910004,493.910004,693400.0
2012-07-04,496.309998,496.970001,494.950012,495.809998,495.809998,719700.0
2012-07-05,497.579987,498.220001,496.850006,497.339996,497.339996,687200.0
2012-07-06,499.320007,499.429993,495.76001,497.209991,497.209991,697700.0
2012-07-09,497.059998,498.75,495.230011,495.230011,495.230011,595000.0
2012-07-10,497.230011,497.799988,491.230011,492.339996,492.339996,816800.0
2012-07-11,492.790009,494.890015,490.559998,491.929993,491.929993,794600.0
2012-07-12,493.519989,493.98999,486.25,486.380005,486.380005,721400.0
2012-07-13,487.609985,487.910004,468.75,484.320007,484.320007,783100.0
2012-07-16,488.119995,488.119995,483.5,483.5,483.5,555400.0
2012-07-17,482.950012,483.769989,480.410004,480.609985,480.609985,699300.0
2012-07-18,482.829987,483.529999,472.880005,472.880005,472.880005,732000.0
2012-07-19,478.029999,479.869995,477.950012,478.679993,478.679993,614800.0
2012-07-20,481.109985,482.720001,480.470001,481.829987,481.829987,623400.0
2012-07-23,480.369995,480.369995,471.779999,472.23999,472.23999,621100.0
2012-07-24,470.48999,472.059998,464.089996,468.279999,468.279999,578000.0
2012-07-25,462.700012,462.700012,454.720001,454.720001,454.720001,616200.0
2012-07-26,457.609985,459.23999,456.049988,457.859985,457.859985,530900.0
2012-07-27,463.76001,465.109985,463.290009,464.720001,464.720001,544100.0
2012-07-30,468.440002,468.850006,465.459991,465.459991,465.459991,393800.0
2012-07-31,466.380005,467.609985,465.709991,467.609985,467.609985,491000.0
2012-08-01,467.869995,469.190002,467.700012,468.529999,468.529999,371900.0
2012-08-02,469.350006,470.850006,466.029999,466.630005,466.630005,438800.0
2012-08-03,464.26001,465.890015,463.440002,465.279999,465.279999,409800.0
2012-08-06,470.26001,470.570007,469.209991,469.609985,469.609985,439000.0
2012-08-07,471.0,472.299988,470.700012,471.600006,471.600006,441100.0
2012-08-08,473.779999,474.480011,471.420013,471.420013,471.420013,472600.0
2012-08-09,473.0,474.48999,472.709991,474.049988,474.049988,586200.0
2012-08-10,475.929993,477.399994,474.940002,475.51001,475.51001,513200.0
2012-08-13,478.170013,479.269989,477.359985,478.399994,478.399994,486200.0
2012-08-14,480.399994,481.290009,479.859985,480.73999,480.73999,521700.0
2012-08-16,482.220001,485.329987,481.450012,485.320007,485.320007,547400.0
2012-08-17,488.119995,488.320007,485.959991,487.26001,487.26001,578900.0
2012-08-20,489.850006,490.609985,488.440002,490.130005,490.130005,549900.0
2012-08-21,491.859985,492.720001,491.119995,491.720001,491.720001,576000.0
2012-08-22,493.089996,494.079987,489.670013,492.890015,492.890015,563400.0
2012-08-23,494.390015,499.339996,494.309998,499.339996,499.339996,623400.0
2012-08-24,498.339996,500.040009,495.230011,497.51001,497.51001,648500.0
2012-08-27,496.890015,497.619995,493.619995,493.829987,493.829987,687400.0
2012-08-28,495.369995,499.529999,495.369995,499.529999,499.529999,679600.0
2012-08-29,502.320007,505.549988,501.920013,505.320007,505.320007,693300.0
2012-08-30,507.190002,507.309998,503.779999,505.640015,505.640015,765300.0
2012-08-31,506.190002,509.350006,506.190002,508.350006,508.350006,696000.0
2012-09-03,511.619995,513.570007,509.220001,512.450012,512.450012,674100.0
2012-09-04,514.049988,514.780029,506.76001,507.410004,507.410004,769400.0
2012-09-05,509.459991,509.790009,504.019989,505.390015,505.390015,632400.0
2012-09-06,508.299988,509.410004,506.720001,506.720001,506.720001,749900.0
2012-09-07,512.080017,512.080017,510.100006,510.869995,510.869995,689600.0
2012-09-10,513.280029,513.859985,511.570007,512.109985,512.109985,728800.0
2012-09-11,512.969971,514.419983,510.690002,514.419983,514.419983,784300.0
2012-09-12,517.859985,518.700012,516.77002,517.52002,517.52002,758300.0
2012-09-13,519.710022,520.900024,518.210022,520.47998,520.47998,920100.0
2012-09-14,524.960022,525.01001,517.599976,519.140015,519.140015,885300.0
2012-09-17,520.429993,520.429993,516.109985,519.0,519.0,797500.0
2012-09-18,521.030029,523.530029,519.919983,523.52002,523.52002,786500.0
2012-09-19,525.0,528.219971,524.390015,528.059998,528.059998,797100.0
2012-09-20,529.929993,531.609985,527.099976,528.059998,528.059998,797400.0
2012-09-21,530.719971,531.530029,524.159973,531.48999,531.48999,927400.0
2012-09-24,533.679993,534.090027,530.47998,532.280029,532.280029,718100.0
2012-09-25,532.51001,532.51001,522.950012,522.960022,522.960022,935700.0
2012-09-26,520.950012,526.059998,520.190002,520.710022,520.710022,601300.0
2012-09-27,520.869995,522.570007,512.619995,518.289978,518.289978,577000.0
2012-09-28,521.460022,523.940002,521.01001,523.780029,523.780029,504100.0
2012-10-02,525.919983,528.75,525.51001,527.559998,527.559998,509000.0
2012-10-04,529.710022,531.72998,529.179993,531.440002,531.440002,619400.0
2012-10-05,533.969971,536.090027,533.23999,535.820007,535.820007,598800.0
2012-10-08,537.97998,538.650024,536.590027,537.789978,537.789978,562100.0
2012-10-09,539.400024,542.669983,539.359985,540.429993,540.429993,680100.0
2012-10-10,538.25,538.5,533.72998,533.859985,533.859985,723600.0
2012-10-11,533.179993,538.429993,530.630005,534.950012,534.950012,646300.0
2012-10-12,537.630005,539.900024,537.150024,539.859985,539.859985,597100.0
2012-10-15,542.76001,543.27002,523.070007,529.330017,529.330017,826700.0
2012-10-16,532.780029,532.900024,521.809998,530.22998,530.22998,677500.0
2012-10-17,532.710022,535.530029,528.219971,528.219971,528.219971,593600.0
2012-10-18,530.200012,531.0,513.469971,514.159973,514.159973,583200.0
2012-10-19,514.070007,518.809998,504.420013,518.809998,518.809998,491800.0
2012-10-22,511.839996,523.01001,511.809998,523.0,523.0,497100.0
2012-10-23,524.849976,527.47998,524.150024,524.150024,524.150024,563700.0
2012-10-24,518.890015,524.349976,518.890015,524.349976,524.349976,513500.0
2012-10-25,526.710022,527.900024,518.25,518.25,518.25,536700.0
2012-10-26,520.5,520.52002,503.570007,505.5,505.5,474000.0
2012-10-29,507.910004,509.149994,493.869995,494.880005,494.880005,470900.0
2012-10-30,494.970001,502.690002,494.940002,502.309998,502.309998,482400.0
2012-10-31,506.220001,510.230011,506.220001,508.309998,508.309998,465200.0
2012-11-01,509.920013,510.040009,505.230011,508.829987,508.829987,405000.0
2012-11-02,514.059998,514.830017,511.579987,513.369995,513.369995,444700.0
2012-11-05,513.619995,516.840027,513.549988,515.140015,515.140015,389000.0
2012-11-06,517.619995,518.090027,516.48999,517.530029,517.530029,463700.0
2012-11-07,519.840027,519.950012,515.809998,518.450012,518.450012,460800.0
2012-11-08,512.47998,519.039978,512.359985,519.039978,519.039978,464000.0
2012-11-09,517.559998,520.349976,511.790009,519.900024,519.900024,414600.0
2012-11-12,521.450012,522.73999,519.210022,521.429993,521.429993,417000.0
2012-11-13,523.179993,523.830017,512.5,513.799988,513.799988,489600.0
2012-11-14,516.080017,516.590027,502.910004,503.23999,503.23999,477100.0
2012-11-15,496.690002,500.369995,490.459991,493.839996,493.839996,472800.0
2012-11-16,494.040009,496.209991,480.480011,482.98999,482.98999,476800.0
2012-11-19,486.119995,493.170013,486.119995,493.140015,493.140015,397800.0
2012-11-20,499.149994,499.869995,493.480011,496.660004,496.660004,436900.0
2012-11-21,498.429993,500.649994,491.880005,492.190002,492.190002,411300.0
2012-11-22,496.440002,498.660004,495.809998,497.029999,497.029999,474500.0
2012-11-23,499.390015,499.660004,493.369995,498.820007,498.820007,415400.0
2012-11-26,502.01001,502.01001,496.230011,496.23999,496.23999,507900.0
2012-11-27,497.880005,499.25,492.329987,493.630005,493.630005,515800.0
2012-11-28,494.700012,494.880005,491.839996,494.480011,494.480011,439000.0
2012-11-29,497.720001,498.410004,495.600006,496.730011,496.730011,450400.0
2012-11-30,498.98999,499.5,498.049988,499.369995,499.369995,369000.0
2012-12-03,500.920013,502.029999,498.649994,498.970001,498.970001,350200.0
2012-12-04,499.040009,502.890015,498.779999,502.709991,502.709991,353700.0
2012-12-05,503.609985,504.160004,495.5,496.5,496.5,430600.0
2012-12-06,497.709991,498.459991,487.109985,488.029999,488.029999,361800.0
2012-12-07,490.109985,493.450012,481.149994,489.220001,489.220001,365700.0
2012-12-10,491.470001,491.670013,487.109985,489.589996,489.589996,302300.0
2012-12-11,490.48999,491.070007,481.589996,481.589996,481.589996,349900.0
2012-12-12,485.149994,485.480011,482.579987,485.329987,485.329987,329800.0
2012-12-13,486.519989,490.420013,486.420013,490.149994,490.149994,289300.0
2012-12-14,489.679993,493.0,489.679993,491.649994,491.649994,337400.0
2012-12-17,493.140015,493.220001,485.480011,485.480011,485.480011,315000.0
2012-12-18,487.089996,487.679993,480.570007,483.190002,483.190002,325300.0
2012-12-20,485.290009,486.410004,479.209991,479.209991,479.209991,342500.0
2012-12-21,480.410004,481.399994,475.709991,478.059998,478.059998,333400.0
2012-12-24,479.649994,485.369995,479.649994,483.76001,483.76001,297300.0
2012-12-26,486.579987,487.600006,482.76001,482.76001,482.76001,327800.0
2012-12-27,484.299988,492.100006,484.299988,492.079987,492.079987,355600.0
2012-12-28,493.660004,496.320007,493.160004,496.320007,496.320007,329000.0
2013-01-02,501.75,501.859985,499.200012,501.609985,501.609985,342500.0
2013-01-03,504.640015,504.76001,498.980011,499.070007,499.070007,388400.0
2013-01-04,500.269989,504.850006,499.440002,504.839996,504.839996,399800.0
2013-01-07,507.790009,509.029999,505.950012,508.720001,508.720001,416000.0
2013-01-08,509.220001,510.850006,508.540009,509.01001,509.01001,431600.0
2013-01-09,510.480011,513.179993,510.480011,511.940002,511.940002,501700.0
2013-01-10,514.210022,514.719971,512.030029,514.47998,514.47998,432200.0
2013-01-11,516.909973,517.369995,512.77002,515.419983,515.419983,441100.0
2013-01-14,516.929993,517.109985,513.419983,513.440002,513.440002,443500.0
2013-01-15,514.820007,515.200012,508.019989,508.019989,508.019989,496300.0
2013-01-16,509.589996,512.049988,506.970001,507.679993,507.679993,483400.0
2013-01-17,510.399994,510.670013,504.920013,506.350006,506.350006,525200.0
2013-01-18,509.850006,512.280029,508.940002,512.23999,512.23999,477300.0
2013-01-21,514.830017,514.969971,513.119995,514.659973,514.659973,514700.0
2013-01-22,515.710022,516.599976,513.419983,516.590027,516.590027,541600.0
2013-01-23,518.190002,518.48999,513.26001,513.26001,513.26001,569700.0
2013-01-24,514.409973,514.409973,508.230011,508.630005,508.630005,547300.0
2013-01-25,510.980011,511.76001,500.769989,506.829987,506.829987,551100.0
2013-01-28,508.089996,508.190002,504.040009,504.200012,504.200012,471700.0
2013-01-29,505.859985,506.559998,504.809998,505.350006,505.350006,566900.0
2013-01-30,507.290009,507.48999,502.790009,502.799988,502.799988,468200.0
2013-01-31,503.940002,505.290009,502.48999,503.670013,503.670013,381700.0
2013-02-01,504.799988,505.0,497.660004,503.309998,503.309998,479300.0
2013-02-04,505.959991,506.049988,501.320007,501.320007,501.320007,458100.0
2013-02-05,498.600006,500.859985,495.679993,498.160004,498.160004,487100.0
2013-02-06,501.070007,503.309998,500.779999,502.559998,502.559998,423900.0
2013-02-07,503.869995,504.790009,500.959991,501.779999,501.779999,426000.0
2013-02-08,502.410004,505.070007,502.350006,504.940002,504.940002,338000.0
2013-02-12,507.149994,507.480011,501.480011,503.720001,503.720001,427700.0
2013-02-13,505.970001,508.309998,505.890015,507.98999,507.98999,435200.0
2013-02-14,509.709991,512.530029,509.630005,512.530029,512.530029,433300.0
2013-02-15,513.48999,515.02002,513.179993,514.580017,514.580017,438300.0
2013-02-18,516.619995,518.530029,516.359985,518.52002,518.52002,477300.0
2013-02-19,519.409973,522.5,519.409973,522.48999,522.48999,480400.0
2013-02-20,524.73999,525.98999,524.359985,525.690002,525.690002,481100.0
2013-02-21,525.090027,526.940002,524.440002,524.440002,524.440002,511000.0
2013-02-22,525.849976,529.809998,525.77002,528.359985,528.359985,514000.0
2013-02-25,531.299988,531.400024,527.26001,527.27002,527.27002,455500.0
2013-02-26,525.590027,529.26001,525.429993,528.559998,528.559998,435600.0
2013-02-27,531.97998,533.429993,530.859985,533.359985,533.359985,463900.0
2013-02-28,536.25,536.530029,534.590027,535.869995,535.869995,407900.0
2013-03-04,538.52002,539.849976,537.359985,537.380005,537.380005,372100.0
2013-03-05,540.429993,544.109985,540.429993,543.960022,543.960022,455100.0
2013-03-06,547.570007,547.609985,542.700012,544.359985,544.359985,486300.0
2013-03-07,545.400024,545.419983,538.289978,541.299988,541.299988,509600.0
2013-03-08,542.789978,544.01001,539.590027,543.099976,543.099976,490100.0
2013-03-11,544.280029,544.349976,532.539978,540.440002,540.440002,521300.0
2013-03-12,542.960022,546.02002,542.960022,543.880005,543.880005,562400.0
2013-03-13,545.960022,549.780029,545.960022,549.72998,549.72998,541600.0
2013-03-14,551.669983,553.73999,547.400024,553.580017,553.580017,596500.0
2013-03-15,556.630005,556.630005,553.419983,554.809998,554.809998,569700.0
2013-03-18,554.669983,555.679993,541.090027,541.090027,541.090027,508000.0
2013-03-19,545.059998,550.01001,545.059998,550.01001,550.01001,493300.0
2013-03-20,551.669983,552.48999,543.530029,546.26001,546.26001,488000.0
2013-03-21,549.659973,551.080017,544.559998,544.559998,544.559998,463000.0
2013-03-22,546.219971,551.429993,546.099976,551.25,551.25,410600.0
2013-03-25,554.330017,554.820007,549.169983,549.559998,549.559998,384000.0
2013-03-26,550.679993,551.840027,548.5,549.900024,549.900024,384600.0
2013-03-27,552.599976,552.630005,545.609985,548.719971,548.719971,443300.0
2013-03-28,550.47998,553.099976,550.47998,552.640015,552.640015,407400.0
2013-03-29,555.799988,555.869995,553.969971,555.02002,555.02002,404900.0
2013-04-01,557.280029,557.280029,553.450012,553.969971,553.969971,401800.0
2013-04-02,555.77002,557.51001,549.080017,552.830017,552.830017,503300.0
2013-04-03,556.320007,557.960022,553.820007,557.960022,557.960022,501500.0
2013-04-04,555.630005,557.48999,539.23999,555.22998,555.22998,560200.0
2013-04-05,556.919983,558.289978,543.570007,547.51001,547.51001,440600.0
2013-04-08,547.179993,548.090027,528.780029,528.780029,528.780029,459600.0
2013-04-09,526.039978,535.299988,517.099976,528.150024,528.150024,494100.0
2013-04-10,530.919983,534.840027,527.75,534.840027,534.840027,395900.0
2013-04-11,540.070007,544.530029,535.77002,544.299988,544.299988,440500.0
2013-04-12,547.650024,551.02002,546.719971,547.190002,547.190002,448900.0
2013-04-15,550.090027,554.309998,549.640015,553.98999,553.98999,417300.0
2013-04-16,548.450012,558.950012,548.330017,558.950012,558.950012,437500.0
2013-04-17,562.5,563.390015,556.650024,558.539978,558.539978,467400.0
2013-04-18,556.609985,558.929993,551.099976,551.099976,551.099976,416500.0
2013-04-19,549.780029,551.059998,540.159973,541.460022,541.460022,448200.0
2013-04-22,540.690002,548.22998,540.440002,547.099976,547.099976,434500.0
2013-04-23,550.22998,554.380005,549.98999,554.369995,554.369995,451200.0
2013-04-24,559.01001,564.01001,558.450012,563.809998,563.809998,475200.0
2013-04-25,564.640015,565.830017,559.0,559.400024,559.400024,546600.0
2013-04-26,562.690002,565.640015,562.059998,565.349976,565.349976,489800.0
2013-04-29,567.590027,568.919983,564.919983,568.359985,568.359985,442100.0
2013-04-30,570.23999,570.280029,562.309998,563.869995,563.869995,505700.0
2013-05-02,564.51001,565.640015,559.75,560.47998,560.47998,454100.0
2013-05-03,563.869995,565.330017,559.48999,565.330017,565.330017,479900.0
2013-05-06,568.820007,569.049988,567.119995,567.130005,567.130005,463000.0
2013-05-07,569.690002,573.76001,568.72998,573.679993,573.679993,475900.0
2013-05-08,576.599976,577.5,575.299988,576.700012,576.700012,466300.0
2013-05-09,579.0,579.330017,572.820007,573.349976,573.349976,470600.0
2013-05-10,574.51001,574.51001,569.440002,569.700012,569.700012,445300.0
2013-05-13,571.76001,572.119995,565.719971,565.719971,565.719971,450100.0
2013-05-14,568.039978,569.390015,554.340027,560.469971,560.469971,543600.0
2013-05-15,563.179993,565.799988,563.01001,565.650024,565.650024,432700.0
2013-05-16,568.609985,568.619995,565.869995,566.059998,566.059998,456900.0
2013-05-20,567.820007,567.929993,565.690002,567.320007,567.320007,377800.0
2013-05-21,569.309998,572.690002,569.309998,572.690002,572.690002,383500.0
2013-05-22,575.080017,575.219971,573.390015,574.25,574.25,450300.0
2013-05-23,574.580017,576.450012,569.330017,569.340027,569.340027,503900.0
2013-05-24,572.26001,574.070007,569.419983,574.059998,574.059998,449900.0
2013-05-27,575.97998,577.780029,575.359985,577.559998,577.559998,409400.0
2013-05-28,579.869995,585.76001,579.599976,585.76001,585.76001,505000.0
2013-05-29,588.390015,588.539978,585.690002,585.690002,585.690002,480800.0
2013-05-30,586.669983,587.890015,580.23999,581.130005,581.130005,455500.0
2013-05-31,583.140015,583.809998,571.609985,577.869995,577.869995,487600.0
2013-06-03,576.22998,578.309998,569.400024,569.409973,569.409973,410500.0
2013-06-04,571.01001,571.72998,558.75,561.549988,561.549988,539200.0
2013-06-05,560.380005,560.559998,549.090027,549.090027,549.090027,463800.0
2013-06-07,550.340027,551.570007,531.030029,535.75,535.75,446000.0
2013-06-10,538.48999,547.799988,537.940002,547.0,547.0,546100.0
2013-06-11,547.450012,548.02002,543.359985,547.869995,547.869995,743200.0
2013-06-12,545.340027,550.97998,545.25,546.200012,546.200012,471000.0
2013-06-13,545.200012,547.380005,536.0,540.820007,540.820007,558000.0
2013-06-14,545.97998,546.549988,534.309998,536.039978,536.039978,486100.0
2013-06-17,537.609985,539.099976,519.409973,524.5,524.5,427800.0
2013-06-18,526.929993,534.27002,519.809998,534.26001,534.26001,394400.0
2013-06-19,536.51001,537.190002,531.299988,531.409973,531.409973,396700.0
2013-06-20,524.880005,531.960022,521.02002,525.590027,525.590027,445100.0
2013-06-21,513.580017,520.890015,507.299988,520.890015,520.890015,418300.0
2013-06-24,523.5,523.590027,508.649994,508.649994,508.649994,379900.0
2013-06-25,505.279999,508.76001,478.679993,480.959991,480.959991,539000.0
2013-06-26,490.450012,495.019989,482.359985,493.070007,493.070007,382800.0
2013-06-27,501.059998,512.25,501.01001,512.25,512.25,404500.0
2013-06-28,516.630005,519.650024,514.630005,519.059998,519.059998,373700.0
2013-07-01,522.51001,528.679993,522.400024,527.809998,527.809998,323100.0
2013-07-02,531.98999,532.380005,525.280029,526.919983,526.919983,345200.0
2013-07-03,528.01001,530.940002,521.049988,521.309998,521.309998,383100.0
2013-07-04,524.47998,526.450012,517.51001,525.219971,525.219971,384100.0
2013-07-05,528.039978,529.75,522.77002,525.400024,525.400024,422900.0
2013-07-08,526.47998,528.5,515.849976,515.849976,515.849976,331000.0
2013-07-09,519.080017,519.929993,513.840027,519.340027,519.340027,425600.0
2013-07-10,521.409973,521.880005,515.640015,515.640015,515.640015,422800.0
2013-07-11,520.039978,527.26001,520.039978,527.25,527.25,368600.0
2013-07-12,530.369995,532.47998,528.22998,532.469971,532.469971,398800.0
2013-07-15,534.22998,535.130005,529.27002,531.669983,531.669983,367000.0
2013-07-16,533.77002,537.719971,533.359985,537.719971,537.719971,339800.0
2013-07-17,539.080017,543.280029,537.919983,541.820007,541.820007,326300.0
2013-07-18,544.02002,544.299988,541.559998,541.559998,541.559998,327800.0
2013-07-19,545.429993,546.080017,540.320007,541.869995,541.869995,316500.0
2013-07-22,543.659973,544.830017,541.140015,541.140015,541.140015,326000.0
2013-07-23,542.76001,544.130005,540.859985,541.640015,541.640015,307900.0
2013-07-24,543.440002,544.090027,541.559998,543.599976,543.599976,358200.0
2013-07-25,544.75,545.48999,541.940002,541.940002,541.940002,369400.0
2013-07-26,543.869995,545.330017,542.51001,545.309998,545.309998,326500.0
2013-07-29,547.26001,547.690002,540.97998,540.97998,540.97998,347400.0
2013-07-30,542.859985,546.429993,542.640015,546.429993,546.429993,366000.0
2013-07-31,548.719971,554.650024,547.780029,554.309998,554.309998,354800.0
2013-08-01,557.679993,557.789978,549.52002,549.52002,549.52002,328000.0
2013-08-02,553.23999,554.650024,549.669983,551.76001,551.76001,336300.0
2013-08-05,553.679993,556.919983,553.320007,556.599976,556.599976,342500.0
2013-08-06,558.380005,558.950012,554.97998,557.359985,557.359985,347100.0
2013-08-07,556.940002,559.140015,554.72998,554.72998,554.72998,352900.0
2013-08-08,556.929993,558.01001,555.059998,555.299988,555.299988,341200.0
2013-08-09,556.789978,557.099976,553.650024,554.929993,554.929993,349800.0
2013-08-12,555.150024,555.460022,549.130005,550.25,550.25,376500.0
2013-08-13,552.059998,552.52002,548.51001,550.849976,550.849976,459800.0
2013-08-14,553.599976,554.380005,550.869995,550.869995,550.869995,419700.0
2013-08-16,544.77002,549.789978,544.599976,548.789978,548.789978,397000.0
2013-08-19,550.75,551.219971,549.349976,550.48999,550.48999,396200.0
2013-08-20,550.0,551.460022,537.559998,537.570007,537.570007,516300.0
2013-08-21,540.210022,540.710022,523.929993,530.539978,530.539978,503900.0
2013-08-22,524.869995,525.059998,514.640015,517.640015,517.640015,461300.0
2013-08-23,523.549988,529.380005,523.549988,529.190002,529.190002,321600.0
2013-08-26,532.429993,533.909973,532.369995,533.72998,533.72998,332500.0
2013-08-27,533.5,533.940002,523.919983,524.390015,524.390015,384900.0
2013-08-28,514.590027,519.799988,511.649994,517.440002,517.440002,387600.0
2013-08-29,520.929993,523.190002,520.359985,520.369995,520.369995,301600.0
2013-08-30,522.109985,523.039978,515.830017,516.73999,516.73999,399600.0
2013-09-02,518.619995,525.190002,518.619995,525.179993,525.179993,316000.0
2013-09-03,527.710022,529.200012,525.700012,525.890015,525.890015,343800.0
2013-09-04,526.950012,527.23999,525.22998,526.159973,526.159973,348300.0
2013-09-05,529.190002,529.669983,527.97998,528.059998,528.059998,351600.0
2013-09-06,529.75,530.140015,523.030029,523.77002,523.77002,457600.0
2013-09-09,526.669983,526.849976,520.219971,521.109985,521.109985,469200.0
2013-09-10,523.849976,524.22998,520.530029,523.150024,523.150024,317300.0
2013-09-11,526.380005,529.340027,526.280029,529.340027,529.340027,278300.0
2013-09-12,530.869995,532.23999,527.659973,529.580017,529.580017,290200.0
2013-09-13,530.690002,531.76001,530.340027,530.890015,530.890015,247200.0
2013-09-16,528.840027,529.400024,526.200012,526.200012,526.200012,245500.0
2013-09-17,527.539978,528.169983,525.76001,527.109985,527.109985,221800.0
2013-09-23,528.909973,529.97998,526.77002,527.070007,527.070007,258500.0
2013-09-24,527.309998,528.890015,523.840027,527.289978,527.289978,304100.0
2013-09-25,528.950012,529.559998,525.51001,527.27002,527.27002,284300.0
2013-09-26,528.590027,532.960022,528.590027,532.830017,532.830017,268900.0
2013-09-27,535.210022,537.700012,535.039978,537.5,537.5,293700.0
2013-09-30,538.0,538.0,534.48999,534.890015,534.890015,297000.0
2013-10-01,534.090027,536.01001,524.859985,530.349976,530.349976,352700.0
2013-10-02,534.26001,534.830017,531.789978,532.02002,532.02002,288900.0
2013-10-04,531.679993,532.940002,527.880005,532.01001,532.01001,287100.0
2013-10-07,533.789978,534.559998,528.429993,528.440002,528.440002,300700.0
2013-10-08,527.51001,528.830017,525.070007,528.830017,528.830017,315900.0
2013-10-10,528.5,531.450012,528.5,529.039978,529.039978,304400.0
2013-10-11,534.330017,534.710022,532.299988,532.599976,532.599976,318000.0
2013-10-14,534.580017,534.669983,531.5,531.659973,531.659973,352100.0
2013-10-15,534.280029,535.320007,532.5,533.119995,533.119995,363000.0
2013-10-16,534.900024,535.48999,524.549988,525.679993,525.679993,411600.0
2013-10-17,530.090027,530.150024,519.929993,521.52002,521.52002,347500.0
2013-10-18,522.51001,525.690002,521.599976,525.690002,525.690002,294300.0
2013-10-21,527.969971,529.390015,526.710022,529.340027,529.340027,286300.0
2013-10-22,530.26001,531.900024,529.400024,531.890015,531.890015,310900.0
2013-10-23,533.98999,533.98999,525.369995,525.380005,525.380005,339000.0
2013-10-24,526.210022,531.039978,524.359985,531.030029,531.030029,323100.0
