영화명,개봉일,국적,장르,등급,국내배급사,상장배급사,주요배급사,로그 전국스크린수,로그 전국매출액,로그 전국관객수,로그 서울매출액,로그 서울관객수,로그 수정전국매출액,로그 개봉일관객수,로그 개봉일매출액,로그 개봉일매출비율,로그 배우가중치,로그 감독가중치,타겟
소녀괴담,2014-07-02,1.0,기타,1,0.0,0.0,1,6.12029741895095,40.409862681866024,13.082640778327375,20.377850908988773,11.42972862156967,3.5685011939612927,10.11204524552192,19.066404500927312,2.066862759472976,-0.7621400520468967,-3.4011973816621563,1
조선미녀삼총사,2014-01-29,1.0,코미디,2,0.0,1.0,1,5.961005339623274,40.38848764800579,13.082293183544458,20.425603892151784,11.496135295662754,3.5471261601010613,11.005992255919582,19.785250832598095,1.8082887711792655,-1.0986122886681098,-3.4011973816621563,0
친정엄마,2010-04-22,1.0,드라마,3,0.0,0.0,0,5.62040086571715,40.35823630689506,13.079084199814211,20.678987877452766,11.773364801028135,3.5168748189903263,10.012879929307324,18.844339342252493,2.70805020110221,-1.7917594692280554,-3.4011973816621563,1
넛잡: 땅콩 도둑들,2014-01-29,1.0,애니메이션,3,0.0,0.0,0,5.945420608606575,40.33197538245251,13.078185759070712,20.49619621368796,11.606534198134796,3.4906138945477836,10.198765701609537,18.96209473686134,0.9932517730102834,-0.6931471805599453,-3.4011973816621563,0
"로봇, 소리",2016-01-27,1.0,드라마,2,0.0,1.0,1,6.411818267709897,40.40229266618026,13.074569217058372,20.673199221459512,11.74497325562016,3.560931178275529,10.865153099098274,19.550361051408633,2.7788192719904172,-0.5679840376059393,-3.4011973816621563,0
트리플 엑스 리턴즈,2017-02-08,0.0,액션,1,0.0,1.0,1,6.380122536899765,40.52204118949625,13.071720397832044,20.745519374972297,11.668689128953126,3.6806797015915156,11.136018658770025,20.100759023340505,3.0726933146901194,-0.5108256237659907,-2.708050201102211,0
변산,2018-07-04,1.0,드라마,1,0.0,0.0,0,6.637258031284457,40.50134043485087,13.069251588452088,20.78497652571974,11.747119731591516,3.6599789469461363,10.672414521272,19.63365659892004,1.9459101490553132,-0.6931471805599453,-1.4552872326068422,1
위험한 상견례 2,2015-04-29,1.0,멜로/로맨스,1,0.0,1.0,1,6.061456918928017,40.41801937475026,13.066201408125034,20.42022746306479,11.450411559580987,3.576657886845527,9.71147923015263,18.444470510075103,1.0986122886681098,-1.6094379124341003,-2.3025850929940455,1
잠베지아: 신비한 나무섬의 비밀,2012-12-25,0.0,애니메이션,3,0.0,1.0,1,5.60947179518496,40.348103468280385,13.066199292584804,20.30564059316391,11.379805416303608,3.506741980375656,11.20039043373998,20.126599060302297,1.4816045409242156,-0.6286086594223742,-3.4011973816621563,1
슈퍼 에이트,2011-06-16,0.0,기타,2,0.0,1.0,1,6.018593214496234,40.43120358741988,13.0649842333229,21.052145393413443,12.057085279493128,3.58984209951515,10.568286697580586,19.4962546759939,2.884800712846709,-2.014903020542265,-2.3025850929940455,0
카운트다운,2011-09-29,1.0,드라마,0,0.0,1.0,1,5.831882477283517,40.43333266093045,13.063774057954125,20.977511852811134,11.977206501370873,3.591971173025722,10.428807622452572,19.311337720500227,2.1400661634962708,-0.6931471805599453,-2.3025850929940455,0
식객2 : 김치전쟁,2010-01-28,1.0,드라마,3,0.0,1.0,1,5.877735781779639,40.33750965419044,13.062832032742575,20.68101313194784,11.759254151738475,3.4961481662857077,10.578903459065758,19.434032848669595,2.2823823856765264,-1.6094379124341003,-3.4011973816621563,1
명탐정 코난 : 화염의 해바라기,2015-08-05,0.0,애니메이션,3,0.0,1.0,1,6.07073772800249,40.33607847755691,13.06259214135066,20.176393776676097,11.299707491727592,3.4947169896521775,10.900676011066274,19.727139917531595,1.4350845252893227,-0.916290731874155,-1.6094379124341003,1
리얼,2017-06-28,1.0,액션,0,0.0,1.0,1,6.877296071497429,40.3550873925675,13.060711352990547,20.834516409114126,11.935634373812904,3.513725904662764,11.897949742173607,20.60338778327152,3.4011973816621555,-0.2657031657330056,-3.4011973816621563,0
적인걸: 측천무후의 비밀,2010-10-06,0.0,액션,2,0.0,1.0,1,5.655991810819852,40.36751632401552,13.056806738160365,20.79351318791151,11.85604697466789,3.52615483611079,9.274066062856727,18.201946208626616,2.0014800002101243,-1.7917594692280554,-3.4011973816621563,1
페이스메이커,2012-01-18,1.0,드라마,2,0.0,1.0,1,6.021023349349527,40.380508445960864,13.05557592932522,20.794827140519267,11.847495894301845,3.5391469580561297,10.02362337377611,18.889220802701114,2.1162555148025524,-0.40546510810816444,-3.4011973816621563,0
글래스,2019-01-17,0.0,드라마,1,1.0,0.0,1,6.729824070489475,40.597304315688035,13.05295970726545,21.075974673669435,11.905467427787903,3.7559428277833042,11.181862571436524,20.237964317384183,3.0633909220278057,-0.1823215567939546,-2.014903020542265,1
마담 뺑덕,2014-10-02,1.0,멜로/로맨스,0,0.0,1.0,1,6.284134161070802,40.44845658668196,13.05140214138692,20.81931791420402,11.79994481787191,3.6070950987772257,11.11352194824066,20.040101857986514,2.681021528714291,-0.7621400520468967,-3.4011973816621563,0
카 2,2011-07-20,0.0,애니메이션,3,1.0,0.0,1,5.937536205082426,40.447169611025394,13.051097209650612,20.884835215763598,11.816535018971383,3.605808123120661,9.30328411761892,18.317273874240488,1.1939224684724346,-1.6094379124341003,-3.4011973816621563,1
너의 췌장을 먹고 싶어,2017-10-25,0.0,드라마,2,0.0,1.0,1,5.384495062789089,40.45379765282587,13.050856634503011,20.770571852693177,11.764049875198848,3.6124361649211356,10.569340614521527,19.22550211690041,1.7047480922384253,-2.014903020542265,-3.4011973816621563,1
순수의 시대,2015-03-05,1.0,기타,0,0.0,1.0,1,6.302618975744905,40.452915368008505,13.050850189729884,20.770100020861644,11.741780673669737,3.6115538801037723,11.031577734023836,19.955173318355158,3.186352633162641,-0.916290731874155,-2.708050201102211,1
생텀,2011-02-10,0.0,기타,1,0.0,0.0,0,5.777652323222656,40.717770372599304,13.048947165929007,21.17825893220377,11.857096560603347,3.876408884694572,10.732955980454312,19.986069585451745,3.202746442938317,-2.3025850929940455,-3.4011973816621563,0
락아웃: 익스트림미션,2012-06-14,0.0,기타,1,0.0,1.0,1,5.924255797414532,40.35998035839161,13.043701049900893,20.675237207735613,11.727399544780592,3.5186188704868777,10.428275251318173,19.289881964726533,2.4336133554004498,-1.7917594692280554,-3.4011973816621563,1
언스토퍼블,2010-11-10,0.0,액션,2,1.0,0.0,1,5.733341276897746,40.3454573034874,13.037970387626839,20.76825354283049,11.82308305993718,3.504095815582671,9.541943631485891,18.438098175989435,1.8870696490323797,-1.2039728043259361,-3.4011973816621563,1
라이프,2017-04-05,0.0,기타,1,1.0,0.0,1,6.472346294500901,40.47544473274008,13.03772227999038,20.896078838706554,11.847460111389614,3.6340832448353466,10.660313509759256,19.617481792607304,2.928523523860541,-0.916290731874155,-3.4011973816621563,1
동네사람들,2018-11-07,1.0,액션,1,0.0,0.0,1,6.594413459749778,40.47833591108478,13.036849061078156,20.379846310495246,11.315327820623757,3.6369744231800487,10.90222425577698,19.877407589818596,2.667228206581955,-0.40546510810816444,-3.4011973816621563,0
세 얼간이,2011-08-18,0.0,코미디,2,0.0,0.0,0,5.44673737166631,40.35367394593414,13.036779344910078,21.122899977960156,12.183975287351856,3.5123124580294083,9.693321922512176,18.56219332697463,1.2237754316221157,-2.3025850929940455,-3.4011973816621563,0
노브레싱,2013-10-30,1.0,드라마,1,0.0,0.0,0,6.369900982828227,40.2398300627579,13.020704889666145,20.50307322607148,11.63737953306065,3.398468574853171,10.707818262056689,19.478871999371172,2.4595888418037104,-2.014903020542265,-3.4011973816621563,0
원더풀 고스트,2018-09-26,1.0,코미디,2,0.0,0.0,0,5.860786223465865,40.45792064793898,13.017833627676017,20.478957508531067,11.43596882382442,3.616559160034243,12.005448615645834,20.89941110970482,2.4069451083182885,-0.40546510810816444,-3.4011973816621563,1
클라우드 아틀라스,2013-01-09,0.0,기타,0,0.0,1.0,1,5.945420608606575,40.362836635830554,13.014936283399237,21.024442615140874,12.063235228728065,3.521475147925825,10.681458301911103,19.56772757800949,2.3702437414678603,-1.2039728043259361,-3.4011973816621563,1
히든 피겨스,2017-03-23,0.0,드라마,2,1.0,0.0,1,6.104793232414985,40.4182135389166,13.014606659813023,21.18817365017276,12.179312772628874,3.576852051011874,9.669914805731379,18.578870114421143,1.4816045409242156,-2.014903020542265,-3.4011973816621563,1
명탐정 코난:진홍의 연가,2017-08-02,0.0,애니메이션,2,0.0,1.0,1,6.366470447731438,40.3243226184759,13.01339859640103,20.462670646743877,11.537227757493193,3.4829611305711663,11.453610610034549,20.28505540502516,1.9021075263969205,-inf,-1.6094379124341003,0
대한민국 1%,2010-05-05,1.0,드라마,2,0.0,1.0,1,5.659482215759621,39.968456404795695,13.011585994755134,20.117644984099545,11.6195172223388,3.1270949168909654,10.611498714744615,19.499064814773483,1.2809338454620642,-2.014903020542265,-3.4011973816621563,0
빅쇼트,2016-01-21,0.0,드라마,0,0.0,1.0,1,6.192362489474872,40.43104712507373,13.00956191309191,21.30354176060303,12.282431653628922,3.5896856371690022,10.220267155811605,19.17306570275266,2.2925347571405443,-1.003302108863785,-3.4011973816621563,0
파라노말 액티비티,2010-01-13,0.0,기타,2,0.0,1.0,1,5.231108616854587,40.32724782791217,13.009217075464468,20.93363453620041,11.980231709542698,3.4858863400074376,9.946594933570061,18.824033622874257,1.824549292051046,-1.7917594692280554,-3.4011973816621563,0
반드시 잡는다,2017-11-29,1.0,기타,1,0.0,1.0,1,6.336825731146441,40.3451256178885,13.008923645931928,20.49385075060418,11.536446660011574,3.5037641299837694,11.000548638711502,19.690007767893395,2.424802725718295,-0.40546510810816444,-2.014903020542265,1
뽀로로 극장판 컴퓨터 왕국 대모험,2015-12-10,1.0,애니메이션,3,0.0,1.0,1,6.298949246855942,40.3350112424555,13.005861021327657,20.307566285128843,11.339666716585016,3.493649754550772,9.263407092912875,18.09451976314208,1.1939224684724346,-1.0986122886681098,-2.708050201102211,0
헌츠맨: 윈터스 워,2016-04-13,0.0,액션,2,1.0,0.0,1,6.322565239927284,40.40927673786951,13.005849785662962,20.71166673267306,11.684219777914981,3.567915249964781,11.622398512564176,20.608289122384896,2.791165107812717,-0.40546510810816444,-3.4011973816621563,0
익스펜더블 2,2012-09-06,0.0,액션,1,0.0,1.0,1,5.973809611869261,40.309015620973824,13.003681187630011,20.493524554642846,11.564587691294022,3.46765413306909,10.476047770106955,19.32623807845678,2.509599262378372,-0.916290731874155,-3.4011973816621563,1
밀레니엄 : 여자를 증오한 남자들,2012-01-11,0.0,기타,0,1.0,0.0,1,5.771441123130016,40.397997005980415,13.003329810159153,21.23680387877829,12.231828107729884,3.5566355180756846,9.308646060760307,18.25860289363545,1.547562508716013,-1.4552872326068422,-2.3025850929940455,0
워리어스 웨이,2010-12-01,0.0,액션,1,0.0,0.0,0,6.089044875446846,40.28636161084432,12.987919568654783,20.599499185111288,11.676675636178748,3.445000122939589,10.461673747661957,19.313868648857046,2.9391619220655967,-1.0986122886681098,-3.4011973816621563,0
감쪽같은 그녀,2019-12-04,1.0,드라마,3,0.0,0.0,0,6.634633357861686,40.361085862492494,12.98586759531579,20.305162927168254,11.328593889441407,3.5197243745877644,10.486791964913891,19.3665635979013,2.2082744135228043,-1.3217558399823197,-2.708050201102211,0
시즌 오브 더 위치: 마녀 호송단,2011-01-13,0.0,기타,1,0.0,1.0,1,5.384495062789089,40.33100753261033,12.983563272315347,20.657537808625598,11.682676678340282,3.4896460447055957,10.340419027440413,19.231342035122708,2.517696472610991,-1.3217558399823197,-3.4011973816621563,1
원라인,2017-03-29,1.0,범죄,1,0.0,1.0,1,6.418364935936212,40.340931758425434,12.980396505958705,20.50906261774693,11.529035006703296,3.4995702705207,10.884310555528323,19.53631008445483,2.33214389523559,-1.3217558399823197,-3.4011973816621563,1
"협녀, 칼의 기억",2015-08-13,1.0,기타,1,0.0,1.0,1,6.349138991379798,40.355901093175106,12.974582368084748,20.722803419047732,11.720045319826559,3.5145396052703726,11.287291314687705,20.202375904165322,2.186051276738094,-0.1431008436406733,-2.708050201102211,0
그린 북,2019-01-09,0.0,드라마,2,0.0,1.0,0,5.986452005284438,40.425787947772015,12.970919364580173,21.38885855109106,12.345412759817938,3.5844264598672875,9.426741242423,18.466267210329356,1.2237754316221157,-2.708050201102211,-3.4011973816621563,1
터닝메카드W: 블랙미러의 부활,2017-01-18,1.0,애니메이션,3,0.0,0.0,1,6.345636360828596,40.31123351264677,12.970537659424147,20.33283391216192,11.369355280437118,3.46987202474204,10.822953238903926,19.627114617361862,1.9459101490553132,-1.7917594692280554,-3.4011973816621563,1
창수,2013-11-28,1.0,드라마,0,0.0,0.0,0,6.028278520230698,40.290250652959166,12.969540815238236,20.423422110467587,11.477567681089132,3.4488891650544384,10.832753737932673,19.666731234088157,2.8622008809294686,-1.3217558399823197,-3.4011973816621563,0
랭고,2011-03-03,0.0,애니메이션,3,0.0,1.0,1,5.749392985908253,40.25560539236606,12.968969744278223,20.74591636590256,11.81915202064558,3.414243904461327,9.568853625188556,18.462561377916092,2.1162555148025524,-1.0986122886681098,-2.708050201102211,0
오피스,2015-09-03,1.0,기타,1,0.0,0.0,1,6.052089168924417,40.354125953569785,12.967880309008777,20.502256918182145,11.491456650354575,3.512764465665054,10.748647414747458,19.682100420510128,2.3702437414678603,-0.5679840376059393,-3.4011973816621563,1
모비딕,2011-06-09,1.0,기타,1,0.0,1.0,1,5.932245187448011,40.32154625134912,12.967203188193897,20.805886296284587,11.816298783384346,3.4801847634443908,10.47771042143191,19.364886208880055,2.760009940032921,-0.06899287148695156,-2.708050201102211,0
장난스런 키스,2019-03-27,0.0,멜로/로맨스,2,0.0,0.0,0,6.2766434893416445,40.39712747633623,12.966899502380231,20.67798913284122,11.626727252632376,3.5557659884314963,10.331757313297556,19.001965931086723,1.6486586255873816,-2.3025850929940455,-2.708050201102211,1
스머프: 비밀의 숲,2017-04-28,0.0,애니메이션,3,1.0,0.0,1,6.408528791059498,40.282632103836136,12.966326920616858,20.26707059163739,11.331751249728159,3.4412706159314053,9.113499020526627,18.000260868662277,0.7419373447293773,-2.3025850929940455,-3.4011973816621563,1
두 개의 달,2012-07-12,1.0,기타,1,0.0,1.0,1,5.849324779946859,40.22398298383549,12.962128895391817,20.221841056459276,11.32779998084354,3.3826214959307617,10.333547707499672,19.162948986310035,2.1162555148025524,-2.014903020542265,-3.4011973816621563,0
나를 잊지 말아요,2016-01-07,1.0,멜로/로맨스,1,0.0,1.0,1,6.326149473155099,40.36740284394496,12.961722682918326,20.704016858358496,11.675639375457974,3.5260413560402313,11.056382828668998,19.993588895371662,2.7013612129514133,-0.456758402495715,-3.4011973816621563,1
다이버전트,2014-04-16,0.0,기타,1,0.0,1.0,1,6.236369590203704,40.337174569184754,12.957585427652342,20.777954675393744,11.771644632598326,3.495813081280022,10.338932086385478,19.229904171099225,2.975529566236472,-1.4552872326068422,-3.4011973816621563,1
티끌모아 로맨스,2011-11-10,1.0,멜로/로맨스,1,0.0,0.0,0,5.683579767338681,40.22312236523951,12.957493451184101,20.44308423219571,11.524191761244122,3.381760877334781,10.696751524430846,19.470626110856387,2.3513752571634776,-1.4552872326068422,-3.4011973816621563,0
신이 보낸 사람,2014-02-13,1.0,드라마,1,0.0,0.0,0,5.652489180268651,40.26210937357939,12.955188921860515,20.529597953350205,11.620801813265498,3.420747885674663,10.044900305486452,18.90600392730593,1.667706820558076,-1.6094379124341003,-3.4011973816621563,1
흥부: 글로 세상을 바꾼 자,2018-02-14,1.0,기타,2,0.0,1.0,1,6.440946540632921,40.3621329521925,12.939168639498682,20.603113459114372,11.58589707742605,3.5207714642877708,10.684966071886038,19.6300377275361,1.4586150226995167,-1.4552872326068422,-2.708050201102211,0
무뢰한,2015-05-27,1.0,멜로/로맨스,0,0.0,1.0,0,6.1779441140506,40.326313887620074,12.935132188064353,20.83332214797942,11.827641309796924,3.4849523997153447,10.820058245217599,19.61971587802367,2.6461747973841225,-0.5679840376059393,-3.4011973816621563,1
늑대소년-확장판,2012-12-06,1.0,멜로/로맨스,1,0.0,1.0,1,5.627621113690637,40.19766697227219,12.93382171580519,20.458166184714663,11.570628175098518,3.356305484367455,9.824173745816402,18.65012043292839,1.824549292051046,-0.6931471805599453,-2.3025850929940455,1
해피 데스데이 2 유,2019-02-14,0.0,기타,1,1.0,0.0,1,6.48768401848461,40.3787809889372,12.930839609845574,20.66382854372632,11.614000812395144,3.537419501032468,11.19051391199735,20.166278972860507,2.667228206581955,-2.014903020542265,-2.708050201102211,1
킹 아서: 제왕의 검,2017-05-17,0.0,기타,2,1.0,0.0,1,6.376726947898627,40.35237563786562,12.930822654391186,20.676056670091832,11.637723835520516,3.511014149960886,10.343901441561744,19.27491137420176,2.2407096892759584,-1.4552872326068422,-2.3025850929940455,1
주온 : 끝의 시작,2014-07-16,0.0,기타,1,0.0,1.0,1,5.976350909297934,40.26599125132669,12.925481938079008,20.359805108705363,11.39134522906546,3.424629763421957,10.798002912532443,19.697166656455174,2.5952547069568657,-3.4011973816621563,-3.4011973816621563,1
극장판 공룡메카드: 타이니소어의 섬,2019-01-10,1.0,애니메이션,3,0.0,1.0,1,6.637258031284457,40.288237665111716,12.92423189984246,20.099123389136405,11.11067019979991,3.446876177206986,10.961555585888657,19.819411822500893,2.517696472610991,-1.6094379124341003,-2.014903020542265,1
러빙 빈센트,2017-11-09,0.0,애니메이션,1,0.0,0.0,1,5.605802066295998,40.32333738677387,12.919811357805633,21.2770331047236,12.267313547994908,3.4819758988691407,8.841881989497114,17.778635339441504,0.9162907318741551,-2.3025850929940455,-3.4011973816621563,1
넛잡 2,2017-10-03,1.0,애니메이션,3,0.0,1.0,1,6.26530121273771,40.255457029517245,12.918353111780117,20.056819981868898,11.104581216111221,3.414095541612514,10.212037860792206,19.140779933961703,0.7884573603642703,-1.6094379124341003,-3.4011973816621563,1
니코: 산타비행단의 모험,2012-12-25,0.0,애니메이션,3,0.0,0.0,0,5.723585101952381,40.16885276537137,12.917216902791774,20.26191189109834,11.38645480091628,3.3274912774666365,11.291430553901543,20.15651163102267,1.5040773967762742,-2.3025850929940455,-3.4011973816621563,1
나의 소녀시대,2016-05-12,0.0,멜로/로맨스,1,0.0,0.0,0,5.170483995038151,40.33544809091171,12.914807701431771,20.826882152371002,11.808776579752061,3.494086603006977,8.58110651715989,17.55396796110175,0.1823215567939546,-2.3025850929940455,-2.708050201102211,0
섹스 앤 더 시티 2,2010-06-10,0.0,드라마,0,1.0,0.0,1,5.472270673671475,40.26693494393424,12.913073420378655,21.244242959448766,12.273829420030594,3.425573456029508,10.33484780193963,19.215095324790763,2.4849066497880004,-2.3025850929940455,-3.4011973816621563,1
좋은 친구들,2014-07-10,1.0,범죄,0,0.0,1.0,1,5.916202062607435,40.30757447406959,12.91029823329712,20.58351380017219,11.55980905086908,3.466212986164858,10.548704199338523,19.485634210104376,2.151762203259462,-0.916290731874155,-3.4011973816621563,1
아메리칸 메이드,2017-09-14,0.0,범죄,1,1.0,0.0,1,6.53813982376767,40.299424008276254,12.903064924216382,20.653129860578236,11.646205576026182,3.458062520371527,10.803404970292338,19.699892273746606,2.928523523860541,-0.6931471805599453,-2.708050201102211,1
아스트로 보이-아톰의 귀환,2010-01-13,0.0,애니메이션,3,0.0,0.0,0,5.652489180268651,40.11482807650777,12.902905525547522,20.280488972467005,11.428097157893973,3.2734665886030427,9.18594521514146,17.95201222305271,0.9555114450274363,-1.2039728043259361,-3.4011973816621563,0
닌자터틀,2014-08-28,0.0,액션,2,0.0,1.0,1,6.171700597410915,40.344248700597426,12.900041988022355,20.798389679429096,11.699927716866027,3.502887212692695,10.780101467257385,19.772116285016537,2.5257286443082556,-2.3025850929940455,-2.3025850929940455,1
판타스틱 4,2015-08-20,0.0,액션,2,1.0,0.0,1,6.111467339502679,40.252281649779896,12.898386979369551,20.52586203271267,11.544162469892072,3.410920161875165,11.058133548725012,19.96125206264043,2.322387720290225,-1.7917594692280554,-2.708050201102211,0
익스펜더블,2010-08-19,0.0,기타,0,0.0,0.0,0,5.545177444479562,40.25103556531803,12.894450973164988,20.7093403255219,11.72580047480764,3.4096740774132943,10.66716309178561,19.566141630629904,2.028148247292285,-1.3217558399823197,-3.4011973816621563,1
사랑이 무서워,2011-03-10,1.0,코미디,1,0.0,1.0,1,5.66988092298052,40.24015030463506,12.894013798212672,20.37588966793858,11.38610294601307,3.398788816730327,9.822819649468673,18.71407397663701,2.33214389523559,-1.2039728043259361,-3.4011973816621563,0
몬스터 패밀리,2017-12-21,0.0,애니메이션,3,0.0,0.0,1,6.424869023905388,40.22275870026768,12.893284748308341,20.117328663647797,11.153360635044821,3.3813972123629545,9.409273194575334,18.12325939837317,0.4054651081081644,-2.708050201102211,-3.4011973816621563,0
명탐정 코난 : 이차원의 저격수,2014-08-06,0.0,애니메이션,2,0.0,1.0,1,5.700443573390687,40.158233337011204,12.892650797186878,20.20729918739127,11.335937658406873,3.316871849106476,10.071033823747928,18.88521066977951,0.5877866649021191,-inf,-1.6094379124341003,0
명탐정 코난 : 제로의 집행인,2018-08-08,0.0,애니메이션,2,0.0,1.0,1,6.295266001439646,40.2450631848168,12.887673422189748,20.368944636493154,11.388778472227346,3.403701696912072,11.377357714661773,20.24559480817563,1.9315214116032138,-0.916290731874155,-3.4011973816621563,1
명탐정 코난 : 수평선상의 음모,2013-08-07,0.0,애니메이션,2,0.0,1.0,1,5.755742213586912,40.0441782535736,12.871984796795639,19.88283507729146,11.062489141217021,3.2028167656688677,9.911505324129712,18.643808295138573,0.8754687373538999,-1.003302108863785,-2.708050201102211,0
피터 래빗,2018-05-16,0.0,애니메이션,3,1.0,0.0,1,6.395261598115449,40.24464273015378,12.869533515719759,20.21003298479632,11.212860371739787,3.4032812422490446,8.470101583882387,17.34464663892248,0.1823215567939546,-1.3217558399823197,-3.4011973816621563,0
론 레인저,2013-07-04,0.0,액션,1,1.0,0.0,1,5.993961427306569,40.15560185473597,12.867540802767534,20.70495470681514,11.809906666190107,3.3142403668312403,10.662001036527325,19.478708857041276,2.272125885509337,-0.6286086594223742,-2.708050201102211,0
내 심장을 쏴라,2015-01-28,1.0,드라마,1,0.0,0.0,1,6.113682179832232,40.19366939666651,12.867236261486934,20.21661802728236,11.280198640428956,3.3523079087617744,11.008860271247446,19.78493908561147,2.6100697927420065,-0.7621400520468967,-3.4011973816621563,1
제미니 맨,2019-10-09,0.0,액션,2,0.0,1.0,1,6.739336627357174,40.33664685734417,12.867063302690708,20.67870893884903,11.583868433780793,3.495285369439442,11.519752110312506,20.58603276727553,2.501435951739211,-1.3217558399823197,-2.708050201102211,1
나의 독재자,2014-10-30,1.0,드라마,1,0.0,1.0,1,6.483107351457199,40.21096243355229,12.863421649371501,20.598594558473902,11.620604291268087,3.369600945647556,10.519078514877199,19.383784830251564,2.833213344056216,-0.06899287148695156,-3.4011973816621563,0
천재 강아지 미스터 피바디,2014-04-24,0.0,애니메이션,3,0.0,1.0,1,6.278521424165844,40.194695266007564,12.862431352642282,20.43830791728546,11.478458236087981,3.353333778102833,8.470101583882387,17.34464663892248,0.26236426446749106,-2.3025850929940455,-3.4011973816621563,1
언더 워터,2016-07-13,0.0,기타,1,1.0,0.0,1,6.249975242259483,40.27913904540131,12.860450411086507,20.398473886813143,11.375041757606843,3.437777557496576,10.280793212183719,19.21750347140724,1.9315214116032138,-2.708050201102211,-2.014903020542265,0
크로니클,2012-03-15,0.0,액션,1,1.0,0.0,1,5.780743515792329,40.20209236740729,12.858038391979193,20.66745868620971,11.696229871942004,3.3607308795025586,10.357393557477783,19.251306827953645,2.7788192719904172,-1.7917594692280554,-2.708050201102211,0
보통사람,2017-03-23,1.0,드라마,1,0.0,0.0,1,6.431331081933479,40.22791808880865,12.856667168168865,20.416923707496338,11.430271851847474,3.3865566009039165,10.479623274697385,19.329525825640268,2.2300144001592104,-0.5679840376059393,-3.4011973816621563,1
소수의견,2015-06-24,1.0,드라마,1,0.0,0.0,0,5.986452005284438,40.20569818708247,12.856656733404405,20.722064420534647,11.766210173196425,3.3643366991777404,10.443891395830875,19.20395332290054,1.916922612182061,-0.2657031657330056,-3.4011973816621563,1
트론: 새로운 시작,2010-12-29,0.0,기타,2,1.0,0.0,1,5.937536205082426,40.592910588287616,12.854763631691283,21.35374794037615,11.990512765351886,3.7515491003828885,10.348525875764018,19.672171474925243,2.388762789235098,-1.7917594692280554,-2.708050201102211,1
대장 김창수,2017-10-19,1.0,드라마,2,0.0,0.0,1,6.617402977974478,40.19892219358634,12.849454311420994,20.42323410709153,11.450198635061923,3.357560705681612,10.702547596181969,19.582795704951867,2.5572273113676265,-0.3101549283038396,-2.708050201102211,1
스토커,2013-02-28,0.0,드라마,0,1.0,0.0,1,5.796057750765372,40.18362299721838,12.844576188724,20.953862881041932,12.005069672647773,3.3422615093136487,10.838678543910763,19.65685109896858,2.1162555148025524,-1.4552872326068422,-2.708050201102211,1
공자 춘추전국시대,2010-02-11,0.0,드라마,2,0.0,0.0,0,5.493061443340548,40.180434782092675,12.842122880949166,20.514790430474992,11.544307846198897,3.3390732941879464,10.051562670601491,18.941231920835655,1.7404661748405046,-2.708050201102211,-3.4011973816621563,0
프롬 파리 위드 러브,2010-03-11,0.0,액션,0,0.0,0.0,0,5.703782474656201,40.19142038705501,12.83620813874837,20.665771778548834,11.68038715885716,3.350058899150277,10.1528055448198,19.044118725095185,2.8213788864092133,-2.708050201102211,-3.4011973816621563,1
컨트롤러,2011-03-03,0.0,기타,2,1.0,0.0,1,5.916202062607435,40.195549194385784,12.830255525623583,20.890412840369418,11.902308615498212,3.3541877064810524,10.326792578772624,19.217753160649096,2.8735646395797834,-0.8362480242006187,-3.4011973816621563,0
눈의 여왕 3: 눈과 불의 마법대결,2017-01-04,0.0,애니메이션,3,0.0,0.0,1,6.26530121273771,40.13506559972336,12.811595534033692,19.886679832560002,10.932964102369375,3.293704111818633,10.462102840137968,19.29532580884789,1.7578579175523736,-1.6094379124341003,-2.708050201102211,1
극장판 포켓 몬스터 DP 「환영의 패왕 조로아크」,2010-12-23,0.0,애니메이션,3,0.0,1.0,1,5.123963979403259,40.08296814633255,12.811145156732737,20.460272474638362,11.586343198964391,3.2416066584278154,9.78790833668397,18.615453626914338,1.547562508716013,-1.6094379124341003,-1.7917594692280554,1
그레이의 50가지 그림자,2015-02-26,0.0,드라마,0,1.0,0.0,1,6.238324625039508,40.21505021762365,12.806048607077276,20.90689070739137,11.886500789542943,3.373688729718915,10.728824601278935,19.685297464026256,2.451005098112319,-2.014903020542265,-3.4011973816621563,1
파라노말 액티비티 2,2010-10-21,0.0,기타,2,0.0,1.0,1,5.176149732573829,40.10588395496461,12.805598469420875,20.553075794850116,11.625494933573725,3.2645224670598796,9.874110233825451,18.7778550631825,2.5416019934645457,-2.014903020542265,-3.4011973816621563,1
레드 라이딩 후드,2011-03-17,0.0,드라마,1,1.0,0.0,1,5.517452896464707,40.147721494639384,12.800978354244045,20.75494036063512,11.783776690010535,3.306360006734654,10.09286747369753,18.9872239106689,2.7013612129514133,-1.2039728043259361,-3.4011973816621563,1
홈,2015-05-21,0.0,애니메이션,3,0.0,1.0,1,6.2766434893416445,40.13431482683424,12.795402563448988,20.291965388495647,11.331151758079107,3.2929533389295083,8.79966169681513,17.668895467126887,0.5877866649021191,-1.7917594692280554,-3.4011973816621563,0
블라인드 사이드,2010-04-15,0.0,드라마,2,1.0,0.0,1,5.123963979403259,40.11612570934892,12.793578715513664,20.99583554062287,12.055894896484785,3.2747642214441934,9.179056081936416,18.045943657195224,1.9740810260220096,-2.014903020542265,-3.4011973816621563,1
