,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,영화이름
77,2015-02-12,8,0.002,8,0.001,617,0.0,0.131,522500,-515000 ( -49.6% ),81,-57 ( -41.3% ),37314882479,4793008,51,095_님아 그 강을 건너지 마오.xlsx
78,2015-02-13,7,0.001,7,0.0,499,0.0,0.09,371500,-151000 ( -28.9% ),45,-36 ( -44.4% ),37315253979,4793053,51,095_님아 그 강을 건너지 마오.xlsx
79,2015-02-14,10,0.002,12,0.001,1070,0.0,0.184,1257000,885500 ( 238.4% ),197,152 ( 337.8% ),37316510979,4793250,35,095_님아 그 강을 건너지 마오.xlsx
80,2015-02-15,11,0.002,13,0.001,1105,0.0,0.167,1426000,169000 ( 13.4% ),184,-13 ( -6.6% ),37317936979,4793434,29,095_님아 그 강을 건너지 마오.xlsx
81,2015-02-16,13,0.003,14,0.001,2026,0.001,0.085,1174000,-252000 ( -17.7% ),172,-12 ( -6.5% ),37319110979,4793606,33,095_님아 그 강을 건너지 마오.xlsx
82,2015-02-17,12,0.002,16,0.001,2381,0.001,0.063,1206500,32500 ( 2.8% ),151,-21 ( -12.2% ),37320317479,4793757,33,095_님아 그 강을 건너지 마오.xlsx
83,2015-02-18,19,0.003,23,0.001,3435,0.001,0.098,2503700,1297200 ( 107.5% ),335,184 ( 121.9% ),37322821179,4794092,25,095_님아 그 강을 건너지 마오.xlsx
84,2015-02-19,18,0.003,22,0.001,2586,0.001,0.185,3569000,1065300 ( 42.5% ),478,143 ( 42.7% ),37326390179,4794570,23,095_님아 그 강을 건너지 마오.xlsx
85,2015-02-20,22,0.004,26,0.002,3849,0.001,0.23,6301000,2732000 ( 76.5% ),884,406 ( 84.9% ),37332691179,4795454,23,095_님아 그 강을 건너지 마오.xlsx
86,2015-02-21,20,0.003,22,0.001,3447,0.001,0.171,3895100,-2405900 ( -38.2% ),590,-294 ( -33.3% ),37336586279,4796044,25,095_님아 그 강을 건너지 마오.xlsx
87,2015-02-22,14,0.002,15,0.001,2520,0.001,0.112,1956900,-1938200 ( -49.8% ),281,-309 ( -52.4% ),37338543179,4796325,30,095_님아 그 강을 건너지 마오.xlsx
88,2015-02-23,11,0.002,12,0.001,2061,0.001,0.052,638000,-1318900 ( -67.4% ),108,-173 ( -61.6% ),37339181179,4796433,40,095_님아 그 강을 건너지 마오.xlsx
89,2015-02-24,12,0.002,14,0.001,2245,0.001,0.056,770500,132500 ( 20.8% ),126,18 ( 16.7% ),37339951679,4796559,40,095_님아 그 강을 건너지 마오.xlsx
